clade_name	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample1	Sample20	Sample21	Sample22	Sample23	Sample24	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_vulgatus	0.01552	0.0	6.29756	3.27398	0.0	0.01998	1.20784	0.0	0.15297	0.0	0.55662	0.00198	0.0	0.0	0.0	7.94227	19.26338	12.9757	0.13203	0.97902	6.7618	0.0	4.82416
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_12	0.01369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Gemmiger;s__Gemmiger_formicilis	0.00848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium_ramosum	0.0076	0.02451	1.87181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00566	0.0	0.0	2.53772	0.0	2.12929	0.02484	0.13495	0.07814	0.09956	0.03932
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter_mayombei	0.00709	0.0	0.09617	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19473	0.01509	0.0
k__Bacteria;p__Firmicutes;c__CFGB76331;o__OFGB76331;f__FGB76331;g__GGB48567;s__GGB48567_SGB66627	0.00682	0.8131	0.0	0.08436	0.77415	0.0	0.0	0.0	0.47611	0.0	2.56405	0.11629	0.17757	0.42167	0.04015	0.0	1.18769	0.0	1.74121	0.0	0.0	0.0	1.43469
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_faecium	0.00594	0.0	0.00494	0.0	0.15404	0.07355	1.13832	3.84272	0.0	0.0	0.0	0.32477	6.49408	2.06285	0.12133	0.0	0.0	0.0091	0.0	0.0	3.53099	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__Carnobacterium_sp_CS13	0.00582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_paraputrificum	0.00245	0.0	0.04217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0034	0.0	0.0	0.17534	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella_lenta	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3602;s__GGB3602_SGB66069	0.0	9.92383	0.0	1.04627	2.27864	1.23604	3.51483	0.13582	0.06705	0.75874	1.59797	0.62666	0.0	2.05028	1.30335	0.0	0.0	0.0	12.57672	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_producta	0.0	6.73136	0.0	0.20366	0.77492	0.19339	4.26217	0.74128	0.57949	0.22961	0.03061	1.44905	1.43913	0.20619	0.10297	20.63095	10.07261	21.93771	12.99492	0.0	16.07646	2.82291	15.50667
